team,conf,barthag,adj_o,adj_d,wab,ov_cur_sos,year,season,final_four,elite_seed,made_tournament,seed_filled
Michigan St.,B10,0.866095,111.592,94.8705,0.38170635101802,0.7277,2017,2017,0,0,1,9.0
TCU,B12,0.86353,114.033,97.1309,0.20632683240208,0.7146,2017,2017,0,0,0,17.0
Northwestern,B10,0.856385,111.2,95.2075,1.9652433890272,0.6869,2017,2017,0,0,1,8.0
Clemson,ACC,0.853192,115.275,98.9174,-0.29595799733362,0.7357,2017,2017,0,0,0,17.0
Illinois St.,MVC,0.852892,107.469,92.2385,1.775568009367,0.5308,2017,2017,0,0,0,17.0
Maryland,B10,0.844764,113.411,97.8766,3.6541594172817,0.6756,2017,2017,0,0,1,6.0
Indiana,B10,0.840848,115.44,99.8839,-1.128776710846,0.6735,2017,2017,0,0,0,17.0
Virginia Tech,ACC,0.840113,118.371,102.469,3.3320510131341,0.6855,2017,2017,0,0,1,9.0
Syracuse,ACC,0.840013,116.152,100.555,-1.0758932907271,0.6821,2017,2017,0,0,0,17.0
Texas Tech,B12,0.83475,111.282,96.663,-1.1336815423257,0.6507,2017,2017,0,0,0,17.0
Middle Tennessee,CUSA,0.833938,111.152,96.5987,2.0263626638079,0.4798,2017,2017,0,0,1,12.0
Arkansas,SEC,0.833861,114.851,99.8186,3.8945055078332,0.6801,2017,2017,0,0,1,8.0
Dayton,A10,0.833318,111.578,97.0071,1.4787684311341,0.5883,2017,2017,0,0,1,7.0
Houston,Amer,0.833267,112.81,98.0813,-0.92259987026504,0.565,2017,2017,0,0,0,17.0
Providence,BE,0.827781,108.299,94.4785,0.60592912851099,0.6733,2017,2017,0,0,1,11.0
Seton Hall,BE,0.817799,108.948,95.6124,2.6525144233751,0.6992,2017,2017,0,0,1,9.0
Utah,P12,0.816345,112.438,98.7594,-2.2555751568735,0.5502,2017,2017,0,0,0,17.0
Alabama,SEC,0.814167,104.403,91.8166,-1.8701599192306,0.66,2017,2017,0,0,0,17.0
Tennessee,SEC,0.809972,109.256,96.3146,-2.2262451098336,0.7034,2017,2017,0,0,0,17.0
Texas A&M,SEC,0.807111,108.29,95.6168,-2.8648261549739,0.6635,2017,2017,0,0,0,17.0
Oklahoma,B12,0.806228,107.026,94.5471,-4.5352775032482,0.7602,2017,2017,0,0,0,17.0
Nevada,MWC,0.802134,113.722,100.689,1.6681317783596,0.5545,2017,2017,0,0,1,12.0
Princeton,Ivy,0.798904,107.59,95.4281,-0.43329606328046,0.4576,2017,2017,0,0,1,12.0
VCU,A10,0.798845,108.099,95.8827,1.3350130457543,0.6032,2017,2017,0,0,1,10.0
UCF,Amer,0.797548,103.818,92.1497,-1.7798032729044,0.5839,2017,2017,0,0,0,17.0
USC,P12,0.796562,113.269,100.592,1.2876798233978,0.6237,2017,2017,0,0,1,11.0
Georgia,SEC,0.796143,107.917,95.8609,0.24480230220838,0.7124,2017,2017,0,0,0,17.0
UNC Wilmington,CAA,0.788075,117.724,105.019,1.5222638288622,0.4854,2017,2017,0,0,1,12.0
Vermont,AE,0.786354,109.994,98.2106,0.71126460081698,0.4115,2017,2017,0,0,1,13.0
Ohio St.,B10,0.784379,111.21,99.3975,-3.1055396108843,0.6599,2017,2017,0,0,0,17.0
California,P12,0.783261,103.452,92.5168,-0.94223451649467,0.6297,2017,2017,0,0,0,17.0
Iowa,B10,0.778989,112.642,100.954,-1.7733000052982,0.6618,2017,2017,0,0,0,17.0
Georgetown,BE,0.776956,107.479,96.4258,-4.5715439514815,0.7073,2017,2017,0,0,0,17.0
Pittsburgh,ACC,0.775366,112.722,101.21,-2.0501647063875,0.7389,2017,2017,0,0,0,17.0
Texas,B12,0.760806,103.462,93.5584,-5.7179692129198,0.769,2017,2017,0,0,0,17.0
East Tennessee St.,SC,0.759475,107.337,97.1238,-0.72081566030455,0.4645,2017,2017,0,0,1,13.0
San Diego St.,MWC,0.758683,103.188,93.405,-6.0226844145592,0.5269,2017,2017,0,0,0,17.0
Davidson,A10,0.756129,108.843,98.643,-5.2109849813151,0.6055,2017,2017,0,0,0,17.0
Illinois,B10,0.755497,105.141,95.3164,-1.4564104717861,0.6882,2017,2017,0,0,0,17.0
Mississippi,SEC,0.749351,110.319,100.298,-1.2642859633279,0.6696,2017,2017,0,0,0,17.0
Georgia Tech,ACC,0.743004,99.3809,90.6171,-2.1495836380536,0.6732,2017,2017,0,0,0,17.0
Auburn,SEC,0.74247,112.385,102.499,-2.3909453591522,0.6631,2017,2017,0,0,0,17.0
Bucknell,Pat,0.735222,108.272,99.0714,-2.0780533018969,0.4306,2017,2017,0,0,1,13.0
Colorado,P12,0.73166,111.538,102.222,-3.7659165426425,0.6073,2017,2017,0,0,0,17.0
Cal St. Bakersfield,WAC,0.728704,100.386,92.1213,-3.3880446404202,0.4448,2017,2017,0,0,0,17.0
BYU,WCC,0.724949,108.2,99.455,-2.4125472818103,0.5311,2017,2017,0,0,0,17.0
UT Arlington,SB,0.719118,108.941,100.39,-1.0706500565721,0.478,2017,2017,0,0,0,17.0
Colorado St.,MWC,0.707634,108.258,100.249,-2.7968957102361,0.53,2017,2017,0,0,0,17.0
Boise St.,MWC,0.698563,109.121,101.43,-3.1909180407311,0.5701,2017,2017,0,0,0,17.0
Connecticut,Amer,0.693732,105.594,98.3476,-5.5761470129931,0.627,2017,2017,0,0,0,17.0
Richmond,A10,0.692165,110.024,102.539,-3.7326019516833,0.5889,2017,2017,0,0,0,17.0
Monmouth,MAAC,0.691477,106.689,99.4589,0.50870112918861,0.4441,2017,2017,0,0,0,17.0
San Francisco,WCC,0.688157,101.965,95.1828,-4.4013807367897,0.4793,2017,2017,0,0,0,17.0
Saint Peter's,MAAC,0.68702,102.246,95.4892,-7.6373866567086,0.4363,2017,2017,0,0,0,17.0
Fresno St.,MWC,0.684363,103.547,96.808,-3.8510127306066,0.5359,2017,2017,0,0,0,17.0
Penn St.,B10,0.681069,103.354,96.7551,-4.9527647714439,0.7056,2017,2017,0,0,0,17.0
St. Bonaventure,A10,0.679937,107.157,100.362,-4.5478927275202,0.5197,2017,2017,0,0,0,17.0
New Mexico St.,WAC,0.678263,109.36,102.493,-0.25133907415943,0.3974,2017,2017,0,0,1,14.0
Louisiana Tech,CUSA,0.676726,106.443,99.8196,-4.7760764940056,0.3662,2017,2017,0,0,0,17.0
Loyola Chicago,MVC,0.669064,107.282,100.912,-7.2473420400419,0.4782,2017,2017,0,0,0,17.0
NC State,ACC,0.668801,111.859,105.228,-4.1182679507693,0.6765,2017,2017,0,0,0,17.0
Nebraska,B10,0.668039,104.591,98.4205,-5.4450664562636,0.7253,2017,2017,0,0,0,17.0
Ohio,MAC,0.665877,105.512,99.371,-6.0089633137884,0.4261,2017,2017,0,0,0,17.0
St. John's,BE,0.665066,108.46,102.18,-5.1074163900915,0.6917,2017,2017,0,0,0,17.0
Stanford,P12,0.663002,104.006,98.0627,-5.220227270986,0.6586,2017,2017,0,0,0,17.0
Mississippi St.,SEC,0.65669,104.053,98.347,-5.3281735410957,0.6321,2017,2017,0,0,0,17.0
Akron,MAC,0.64879,111.148,105.371,-1.8886651916265,0.4624,2017,2017,0,0,0,17.0
Temple,Amer,0.646089,107.883,102.382,-5.8163130554635,0.5976,2017,2017,0,0,0,17.0
Belmont,OVC,0.645495,108.84,103.314,-0.68380136495231,0.4553,2017,2017,0,0,0,17.0
Memphis,Amer,0.644211,105.798,100.474,-3.3798920221492,0.5736,2017,2017,0,0,0,17.0
College of Charleston,CAA,0.641828,104.642,99.467,-1.9528068225216,0.5019,2017,2017,0,0,0,17.0
Furman,SC,0.641222,106.173,100.945,-4.8215111660597,0.44,2017,2017,0,0,0,17.0
Oakland,Horz,0.628891,103.806,99.1528,-3.6169879814085,0.3976,2017,2017,0,0,0,17.0
Valparaiso,Horz,0.627199,104.51,99.888,-1.9625168597697,0.4392,2017,2017,0,0,0,17.0
New Mexico,MWC,0.623245,105.154,100.65,-5.434197038453,0.5706,2017,2017,0,0,0,17.0
Santa Clara,WCC,0.621105,105.826,101.374,-6.8662633163273,0.5138,2017,2017,0,0,0,17.0
Florida Gulf Coast,ASun,0.616911,107.757,103.383,-1.7330250250203,0.3695,2017,2017,0,0,1,14.0
Harvard,Ivy,0.616483,105.715,101.441,-5.0550241878114,0.4223,2017,2017,0,0,0,17.0
Chattanooga,SC,0.611299,105.296,101.23,-5.4987565867128,0.4574,2017,2017,0,0,0,17.0
Winthrop,BSth,0.610601,105.348,101.307,-1.7630025642468,0.3406,2017,2017,0,0,1,13.0
UC Irvine,BW,0.604167,102.124,98.4372,-7.4043705404355,0.4267,2017,2017,0,0,0,17.0
Towson,CAA,0.603409,104.313,100.575,-6.5728750595373,0.4759,2017,2017,0,0,0,17.0
Evansville,MVC,0.601164,105.861,102.151,-8.8643344058836,0.5098,2017,2017,0,0,0,17.0
Arizona St.,P12,0.60067,110.855,106.988,-6.3240088269762,0.6447,2017,2017,0,0,0,17.0
Old Dominion,CUSA,0.599635,99.6963,96.2552,-5.7481723613229,0.463,2017,2017,0,0,0,17.0
Toledo,MAC,0.596927,107.833,104.213,-9.6334490820195,0.4786,2017,2017,0,0,0,17.0
Lehigh,Pat,0.594178,105.949,102.494,-6.2486548637879,0.4207,2017,2017,0,0,0,17.0
Albany,AE,0.59108,107.095,103.718,-6.8940213877902,0.3907,2017,2017,0,0,0,17.0
George Washington,A10,0.588598,107.08,103.797,-5.1863262264831,0.5582,2017,2017,0,0,0,17.0
Georgia St.,SB,0.588279,102.986,99.8396,-5.9038982803713,0.4481,2017,2017,0,0,0,17.0
Iona,MAAC,0.587937,109.318,105.991,-5.7685853431828,0.457,2017,2017,0,0,1,14.0
Missouri St.,MVC,0.585864,108.476,105.252,-8.4895131264155,0.496,2017,2017,0,0,0,17.0
Wyoming,MWC,0.585125,104.443,101.366,-7.4907320802897,0.4757,2017,2017,0,0,0,17.0
UNC Asheville,BSth,0.582022,104.892,101.915,-3.5025077186824,0.37,2017,2017,0,0,0,17.0
Rutgers,B10,0.575731,100.844,98.2025,-5.726318172295,0.6268,2017,2017,0,0,0,17.0
UNC Greensboro,SC,0.570795,106.523,103.914,-2.6473533992899,0.4431,2017,2017,0,0,0,17.0
William & Mary,CAA,0.570264,111.454,108.746,-6.8283647742942,0.4734,2017,2017,0,0,0,17.0
Grand Canyon,WAC,0.5685,100.448,98.0685,-3.2266112998889,0.3882,2017,2017,0,0,0,17.0
Arkansas St.,SB,0.567259,104.869,102.429,-5.7114866776076,0.4504,2017,2017,0,0,0,17.0
George Mason,A10,0.566854,106.128,103.674,-5.2480104986006,0.5184,2017,2017,0,0,0,17.0
Utah St.,MWC,0.566261,105.662,103.241,-9.207652526994,0.5357,2017,2017,0,0,0,17.0
Boston College,ACC,0.561785,104.146,101.92,-9.7652559574928,0.6855,2017,2017,0,0,0,17.0
Troy,SB,0.559615,108.814,106.571,-8.0900128124062,0.427,2017,2017,0,0,1,15.0
Mercer,SC,0.556901,108.504,106.368,-9.8604673389818,0.487,2017,2017,0,0,0,17.0
La Salle,A10,0.554827,109.094,107.025,-6.9605420420572,0.5758,2017,2017,0,0,0,17.0
Buffalo,MAC,0.54201,103.492,101.987,-8.2483277664965,0.4612,2017,2017,0,0,0,17.0
Elon,CAA,0.541578,102.9,101.42,-7.7563948150708,0.456,2017,2017,0,0,0,17.0
Tulsa,Amer,0.539498,103.718,102.299,-6.1623736137991,0.6275,2017,2017,0,0,0,17.0
Missouri,SEC,0.538598,101.317,99.9632,-12.461872633206,0.6642,2017,2017,0,0,0,17.0
Wofford,SC,0.53765,108.808,107.39,-9.7419863256755,0.4781,2017,2017,0,0,0,17.0
Northern Kentucky,Horz,0.536979,105.497,104.147,-4.9458787732327,0.3954,2017,2017,0,0,1,15.0
Tennessee St.,OVC,0.532581,99.3479,98.2268,-7.170025756251,0.415,2017,2017,0,0,0,17.0
Kent St.,MAC,0.532241,104.099,102.936,-7.2006505360163,0.4507,2017,2017,0,0,1,14.0
Texas St.,SB,0.531191,101.278,100.184,-8.2987005683459,0.3907,2017,2017,0,0,0,17.0
Utah Valley,WAC,0.527028,99.5432,98.6109,-9.9196321016114,0.4357,2017,2017,0,0,0,17.0
Marshall,CUSA,0.524721,109.491,108.553,-7.4477026019131,0.4759,2017,2017,0,0,0,17.0
Eastern Michigan,MAC,0.524614,105.338,104.439,-10.184930902913,0.4625,2017,2017,0,0,0,17.0
Samford,SC,0.523215,107.119,106.257,-8.2550797146585,0.431,2017,2017,0,0,0,17.0
Louisiana Lafayette,SB,0.522493,109.767,108.911,-6.3767437038649,0.4228,2017,2017,0,0,0,17.0
Washington,P12,0.513132,105.9,105.418,-10.883518465508,0.6439,2017,2017,0,0,0,17.0
North Dakota,BSky,0.511213,103.089,102.687,-5.3369786003875,0.3446,2017,2017,0,0,1,15.0
Fort Wayne,Sum,0.511042,107.137,106.727,-6.8587750770919,0.3873,2017,2017,0,0,0,17.0
Penn,Ivy,0.510637,101.968,101.591,-8.90058995855,0.4748,2017,2017,0,0,0,17.0
Yale,Ivy,0.509395,105.384,105.04,-4.7562816702492,0.4585,2017,2017,0,0,0,17.0
Jacksonville St.,OVC,0.505443,104.361,104.163,-8.0514514303398,0.4188,2017,2017,0,0,1,15.0
Northern Iowa,MVC,0.505246,96.7555,96.5791,-6.7971371018498,0.5966,2017,2017,0,0,0,17.0
North Carolina Central,MEAC,0.504348,101.449,101.295,-5.0806072682113,0.2279,2017,2017,0,0,1,16.0
Texas A&M Corpus Chris,Slnd,0.501963,102.323,102.254,-6.5061444270142,0.3452,2017,2017,0,0,0,17.0
Western Michigan,MAC,0.501757,105.189,105.125,-9.2377401649226,0.4812,2017,2017,0,0,0,17.0
Massachusetts,A10,0.501046,99.573,99.5368,-10.06785601939,0.5472,2017,2017,0,0,0,17.0
Lipscomb,ASun,0.499465,106.312,106.332,-8.0922620479483,0.36,2017,2017,0,0,0,17.0
South Dakota,Sum,0.498643,102.846,102.894,-5.7428397307034,0.4156,2017,2017,0,0,0,17.0
Wright St.,Horz,0.496329,105.283,105.418,-6.8372786307503,0.4221,2017,2017,0,0,0,17.0
DePaul,BE,0.493664,102.882,103.109,-10.824746988407,0.6646,2017,2017,0,0,0,17.0
Washington St.,P12,0.492367,103.823,104.099,-7.8639856592685,0.6219,2017,2017,0,0,0,17.0
East Carolina,Amer,0.484333,96.5754,97.1033,-8.4251680104474,0.5453,2017,2017,0,0,0,17.0
Loyola Marymount,WCC,0.482219,101.586,102.216,-7.1935701518288,0.5067,2017,2017,0,0,0,17.0
Siena,MAAC,0.476432,105.249,106.116,-10.162358183489,0.4746,2017,2017,0,0,0,17.0
Gardner Webb,BSth,0.474403,101.503,102.411,-8.2617764536688,0.3578,2017,2017,0,0,0,17.0
Ball St.,MAC,0.474031,103.554,104.495,-6.8360738732268,0.4128,2017,2017,0,0,0,17.0
Saint Joseph's,A10,0.472885,101.619,102.583,-10.900694184202,0.6029,2017,2017,0,0,0,17.0
Southern Illinois,MVC,0.471105,102.097,103.13,-7.221184796074,0.5288,2017,2017,0,0,0,17.0
LSU,SEC,0.47098,108.293,109.393,-8.792940786415,0.7073,2017,2017,0,0,0,17.0
Rice,CUSA,0.470148,106.275,107.386,-6.2301966594549,0.3752,2017,2017,0,0,0,17.0
Nebraska Omaha,Sum,0.468439,106.774,107.954,-7.2261660500308,0.4662,2017,2017,0,0,0,17.0
Northeastern,CAA,0.465416,105.205,106.48,-8.8757327473491,0.5178,2017,2017,0,0,0,17.0
Eastern Washington,BSky,0.463224,108.568,109.969,-5.8067186873213,0.3785,2017,2017,0,0,0,17.0
South Dakota St.,Sum,0.461169,108.216,109.69,-9.7945538352968,0.4588,2017,2017,0,0,1,16.0
Fordham,A10,0.454711,96.6258,98.1642,-11.766384824826,0.5264,2017,2017,0,0,0,17.0
New Orleans,Slnd,0.453794,99.6284,101.247,-6.2989879932363,0.3516,2017,2017,0,0,1,16.0
New Hampshire,AE,0.453785,100.62,102.256,-6.3261869482748,0.3734,2017,2017,0,0,0,17.0
North Dakota St.,Sum,0.450934,102.689,104.462,-5.9569004806936,0.4216,2017,2017,0,0,0,17.0
Weber St.,BSky,0.4495,107.099,109.003,-8.6999530906805,0.3786,2017,2017,0,0,0,17.0
UAB,CUSA,0.44487,103.075,105.079,-9.423908391766,0.4487,2017,2017,0,0,0,17.0
Green Bay,Horz,0.443024,100.778,102.804,-7.6861091547702,0.4042,2017,2017,0,0,0,17.0
Boston University,Pat,0.442723,100.886,102.925,-8.852493525917,0.3986,2017,2017,0,0,0,17.0
Georgia Southern,SB,0.442428,104.404,106.525,-8.0101990964088,0.4463,2017,2017,0,0,0,17.0
UTEP,CUSA,0.441911,100.122,102.175,-11.597994616998,0.4242,2017,2017,0,0,0,17.0
Indiana St.,MVC,0.441463,98.4215,100.455,-11.75629902856,0.5528,2017,2017,0,0,0,17.0
Montana,BSky,0.437476,104.946,107.265,-10.770466181517,0.4016,2017,2017,0,0,0,17.0
Hofstra,CAA,0.436785,109.371,111.815,-11.066412007705,0.4545,2017,2017,0,0,0,17.0
Canisius,MAAC,0.430913,106.886,109.502,-9.0510970673834,0.4414,2017,2017,0,0,0,17.0
UMBC,AE,0.429081,107.494,110.197,-7.4568001976379,0.3557,2017,2017,0,0,0,17.0
Morehead St.,OVC,0.417884,105.183,108.259,-10.295258753879,0.4436,2017,2017,0,0,0,17.0
Mount St. Mary's,NEC,0.415509,98.863,101.841,-7.9151693951519,0.414,2017,2017,0,0,1,16.0
Tulane,Amer,0.412948,103.324,106.533,-15.49185735724,0.5954,2017,2017,0,0,0,17.0
Northern Illinois,MAC,0.412144,98.7515,101.848,-12.066596940302,0.4097,2017,2017,0,0,0,17.0
Long Beach St.,BW,0.404161,104.347,107.929,-10.480186119887,0.4569,2017,2017,0,0,0,17.0
UC Davis,BW,0.403294,97.3898,100.765,-7.4911121048985,0.3834,2017,2017,0,0,1,16.0
Navy,Pat,0.402331,98.5272,101.977,-11.22337575065,0.3955,2017,2017,0,0,0,17.0
IUPUI,Sum,0.402246,105.398,109.091,-11.253183148488,0.4437,2017,2017,0,0,0,17.0
Denver,Sum,0.395963,105.458,109.403,-9.4020711676372,0.4114,2017,2017,0,0,0,17.0
Idaho,BSky,0.392476,101.34,105.264,-9.2741558194607,0.3489,2017,2017,0,0,0,17.0
Eastern Illinois,OVC,0.387047,99.6765,103.742,-11.460421816039,0.3516,2017,2017,0,0,0,17.0
Air Force,MWC,0.385439,103.072,107.34,-14.052880128806,0.503,2017,2017,0,0,0,17.0
Fairfield,MAAC,0.381753,97.9867,102.182,-9.0919127808803,0.4322,2017,2017,0,0,0,17.0
Murray St.,OVC,0.380291,105.403,109.975,-12.048986742162,0.3859,2017,2017,0,0,0,17.0
Duquesne,A10,0.379801,101.647,106.075,-14.717266033463,0.5014,2017,2017,0,0,0,17.0
San Jose St.,MWC,0.379396,99.6857,104.044,-8.9725641811244,0.5183,2017,2017,0,0,0,17.0
UMKC,WAC,0.377885,102.756,107.309,-9.264866298736,0.4368,2017,2017,0,0,0,17.0
Coastal Carolina,SB,0.374934,100.356,104.917,-10.336025379172,0.4635,2017,2017,0,0,0,17.0
Rider,MAAC,0.374878,99.9443,104.489,-10.091844935398,0.3937,2017,2017,0,0,0,17.0
Stony Brook,AE,0.369532,99.977,104.731,-8.3295044673674,0.388,2017,2017,0,0,0,17.0
Tennessee Martin,OVC,0.367979,105.245,110.313,-6.6786981007133,0.3766,2017,2017,0,0,0,17.0
Liberty,BSth,0.366918,98.0599,102.823,-8.2440877486516,0.3528,2017,2017,0,0,0,17.0
Holy Cross,Pat,0.364319,97.4208,102.253,-10.77092405123,0.4285,2017,2017,0,0,0,17.0
James Madison,CAA,0.3606,98.3871,103.411,-17.05563050091,0.4674,2017,2017,0,0,0,17.0
Western Kentucky,CUSA,0.357199,102.476,107.848,-11.016138679623,0.4402,2017,2017,0,0,0,17.0
Lamar,Slnd,0.345838,102.39,108.225,-10.739612838078,0.2942,2017,2017,0,0,0,17.0
Texas Southern,SWAC,0.343685,100.64,106.464,-4.4086908257235,0.3467,2017,2017,0,0,1,16.0
Charlotte,CUSA,0.34337,101.6,107.492,-10.618462834877,0.4559,2017,2017,0,0,0,17.0
Columbia,Ivy,0.343261,100.042,105.848,-11.063573588917,0.421,2017,2017,0,0,0,17.0
Bradley,MVC,0.340948,96.4587,102.148,-11.160578100794,0.5503,2017,2017,0,0,0,17.0
Bowling Green,MAC,0.338448,99.7841,105.772,-12.883286654991,0.4555,2017,2017,0,0,0,17.0
Oral Roberts,Sum,0.332666,102.979,109.406,-14.953907580644,0.5004,2017,2017,0,0,0,17.0
Cal St. Fullerton,BW,0.332585,97.087,103.149,-10.962676769494,0.3076,2017,2017,0,0,0,17.0
Illinois Chicago,Horz,0.332387,100.438,106.718,-13.321589289517,0.3907,2017,2017,0,0,0,17.0
Montana St.,BSky,0.331621,101.77,108.165,-12.194530848611,0.3378,2017,2017,0,0,0,17.0
Houston Baptist,Slnd,0.326582,103.945,110.697,-7.7042661834594,0.3681,2017,2017,0,0,0,17.0
Pacific,WCC,0.321378,98.8259,105.462,-12.62178605534,0.5219,2017,2017,0,0,0,17.0
Loyola MD,Pat,0.320937,97.1374,103.679,-10.636945715615,0.4065,2017,2017,0,0,0,17.0
UNLV,MWC,0.318629,97.4042,104.06,-12.645094616324,0.5544,2017,2017,0,0,0,17.0
Drexel,CAA,0.318382,101.872,108.843,-17.274331104654,0.45,2017,2017,0,0,0,17.0
Southeast Missouri St.,OVC,0.316079,101.677,108.736,-13.008962979138,0.3793,2017,2017,0,0,0,17.0
Southeastern Louisiana,Slnd,0.314096,96.3415,103.112,-11.864955107632,0.3187,2017,2017,0,0,0,17.0
Little Rock,SB,0.312801,97.1498,104.032,-12.025920574973,0.3934,2017,2017,0,0,0,17.0
Hawaii,BW,0.310989,96.6361,103.557,-11.594969660982,0.3746,2017,2017,0,0,0,17.0
Drake,MVC,0.309867,102.578,109.975,-16.778104435014,0.5046,2017,2017,0,0,0,17.0
Central Michigan,MAC,0.308311,109.816,117.809,-10.757174905595,0.4244,2017,2017,0,0,0,17.0
Army,Pat,0.306509,97.134,104.281,-13.639443792348,0.39,2017,2017,0,0,0,17.0
South Alabama,SB,0.305654,98.0176,105.267,-12.894801819406,0.4204,2017,2017,0,0,0,17.0
Sam Houston St.,Slnd,0.305321,95.8412,102.943,-8.5666959697226,0.316,2017,2017,0,0,0,17.0
LIU Brooklyn,NEC,0.302732,99.277,106.747,-8.7321291292275,0.2849,2017,2017,0,0,0,17.0
St. Francis PA,NEC,0.30266,101.466,109.104,-11.85589641384,0.3163,2017,2017,0,0,0,17.0
Portland St.,BSky,0.297874,102.853,110.815,-12.014297491141,0.3331,2017,2017,0,0,0,17.0
North Florida,ASun,0.295676,100.743,108.641,-12.092958094389,0.4272,2017,2017,0,0,0,17.0
Seattle,WAC,0.295522,95.2755,102.751,-11.705210666367,0.3953,2017,2017,0,0,0,17.0
Wagner,NEC,0.2955,99.7598,107.589,-10.727802915231,0.3015,2017,2017,0,0,0,17.0
Stephen F. Austin,Slnd,0.294301,95.3728,102.909,-9.4694642724264,0.3425,2017,2017,0,0,0,17.0
Cleveland St.,Horz,0.29405,94.871,102.378,-15.652163774814,0.4553,2017,2017,0,0,0,17.0
Louisiana Monroe,SB,0.29338,97.8973,105.674,-17.940044732696,0.4444,2017,2017,0,0,0,17.0
UTSA,CUSA,0.292539,94.7427,102.305,-13.342090334183,0.4194,2017,2017,0,0,0,17.0
Saint Louis,A10,0.28914,95.452,103.218,-12.770896812961,0.5463,2017,2017,0,0,0,17.0
Robert Morris,NEC,0.287893,91.5158,99.0141,-13.465245731941,0.3843,2017,2017,0,0,0,17.0
Appalachian St.,SB,0.285917,99.3004,107.527,-14.760964227753,0.459,2017,2017,0,0,0,17.0
Kennesaw St.,ASun,0.284797,100.908,109.32,-13.003277660221,0.364,2017,2017,0,0,0,17.0
Eastern Kentucky,OVC,0.284374,98.197,106.402,-13.355007469388,0.4243,2017,2017,0,0,0,17.0
Oregon St.,P12,0.284164,96.1168,104.157,-16.684860892386,0.6128,2017,2017,0,0,0,17.0
Northern Colorado,BSky,0.284086,97.2484,105.387,-12.635729982009,0.3882,2017,2017,0,0,0,17.0
Cornell,Ivy,0.279051,98.9113,107.421,-14.582737783299,0.4721,2017,2017,0,0,0,17.0
Milwaukee,Horz,0.269641,98.8566,107.804,-17.797219617863,0.4527,2017,2017,0,0,0,17.0
FIU,CUSA,0.268425,102.473,111.809,-18.871649423194,0.3916,2017,2017,0,0,0,17.0
San Diego,WCC,0.268109,98.5264,107.517,-9.9929510698335,0.4949,2017,2017,0,0,0,17.0
USC Upstate,ASun,0.266539,102.082,111.475,-10.460332896721,0.3489,2017,2017,0,0,0,17.0
Campbell,BSth,0.265559,99.9375,109.181,-12.914472383416,0.3124,2017,2017,0,0,0,17.0
Portland,WCC,0.261288,97.4983,106.72,-13.294692318404,0.5009,2017,2017,0,0,0,17.0
Fairleigh Dickinson,NEC,0.258398,101.263,110.986,-13.901658451822,0.38,2017,2017,0,0,0,17.0
Tennessee Tech,OVC,0.256771,97.5703,107.017,-14.591992099665,0.4007,2017,2017,0,0,0,17.0
Niagara,MAAC,0.256629,99.425,109.059,-17.900430154589,0.4137,2017,2017,0,0,0,17.0
High Point,BSth,0.252813,98.1635,107.864,-11.411108110402,0.3406,2017,2017,0,0,0,17.0
South Florida,Amer,0.250398,96.5033,106.158,-14.712257551415,0.5632,2017,2017,0,0,0,17.0
Delaware,CAA,0.250389,97.4627,107.213,-13.681911107432,0.4632,2017,2017,0,0,0,17.0
Florida Atlantic,CUSA,0.250093,97.6649,107.451,-14.571296772548,0.4244,2017,2017,0,0,0,17.0
Cal Poly,BW,0.247815,100.5,110.687,-14.872819524164,0.4006,2017,2017,0,0,0,17.0
Abilene Christian,Slnd,0.244951,97.5103,107.538,-12.47244319652,0.31,2017,2017,0,0,0,17.0
Brown,Ivy,0.243416,102.482,113.103,-11.618108916908,0.3844,2017,2017,0,0,0,17.0
Colgate,Pat,0.240056,97.2248,107.472,-16.259952524283,0.4131,2017,2017,0,0,0,17.0
Cal St. Northridge,BW,0.236439,103.336,114.425,-14.125365172159,0.3848,2017,2017,0,0,0,17.0
Jacksonville,ASun,0.233241,100.295,111.23,-11.774022491366,0.2779,2017,2017,0,0,0,17.0
The Citadel,SC,0.233113,104.249,115.622,-14.481619686828,0.4327,2017,2017,0,0,0,17.0
Detroit,Horz,0.227235,102.135,113.606,-17.145520884513,0.4483,2017,2017,0,0,0,17.0
Sacramento St.,BSky,0.226253,100.123,111.421,-13.78306667909,0.3609,2017,2017,0,0,0,17.0
Pepperdine,WCC,0.226021,101.627,113.108,-14.030592804735,0.516,2017,2017,0,0,0,17.0
Bryant,NEC,0.222286,100.129,111.649,-14.744419473896,0.3613,2017,2017,0,0,0,17.0
Sacred Heart,NEC,0.222098,97.1683,108.358,-15.126069558762,0.3215,2017,2017,0,0,0,17.0
NJIT,ASun,0.221055,97.9782,109.319,-14.583299721366,0.3887,2017,2017,0,0,0,17.0
Western Illinois,Sum,0.221021,96.7118,107.908,-15.270659672868,0.407,2017,2017,0,0,0,17.0
Youngstown St.,Horz,0.220441,101.036,112.766,-15.354976711878,0.4181,2017,2017,0,0,0,17.0
Miami OH,MAC,0.220269,94.2571,105.209,-15.575040646401,0.4314,2017,2017,0,0,0,17.0
Marist,MAAC,0.218267,100.806,112.633,-17.766678813227,0.4539,2017,2017,0,0,0,17.0
Austin Peay,OVC,0.216868,104.508,116.853,-13.800522204497,0.4203,2017,2017,0,0,0,17.0
Manhattan,MAAC,0.215917,95.7266,107.086,-15.744556712371,0.4524,2017,2017,0,0,0,17.0
